-7.0,69.98966008458459
-6.995998666222074,69.99437634974957
-6.991997332444148,69.54604674694983
-6.987995998666222,69.8136639466857
-6.9839946648882965,68.81766530510463
-6.97999333111037,68.58197583224724
-6.975991997332444,68.22215907402921
-6.971990663554518,67.5499036703873
-6.967989329776592,68.76535102809878
-6.963987995998666,68.80284897318153
-6.95998666222074,68.65506247115978
-6.955985328442814,67.73065740983297
-6.9519839946648885,68.49728352619039
-6.947982660886963,68.56128191406297
-6.943981327109037,67.65932695792847
-6.93997999333111,67.53853977666917
-6.935978659553184,68.72331654379481
-6.931977325775258,67.8677956329925
-6.927975991997332,67.01790817148579
-6.923974658219406,66.75857284206707
-6.9199733244414805,67.52789306964492
-6.915971990663555,67.9094843882814
-6.911970656885629,66.39688198696327
-6.907969323107703,67.67813643994864
-6.903967989329777,67.35064958362273
-6.89996665555185,67.14159514024144
-6.895965321773924,67.46301653778875
-6.891963987995998,66.30398771654019
-6.8879626542180725,67.11690314071423
-6.883961320440147,65.83342821488354
-6.879959986662221,67.75207156952227
-6.875958652884295,66.45803215005489
-6.871957319106369,65.59263808848756
-6.867955985328443,66.92170033866071
-6.863954651550517,65.7648977258565
-6.85995331777259,67.04678754760015
-6.8559519839946645,66.25755829036967
-6.851950650216739,65.6989978098042
-6.847949316438813,66.09320204547562
-6.843947982660887,65.96820403507982
-6.839946648882961,65.4666725583538
-6.835945315105035,65.74878666452108
-6.831943981327109,65.53324501119252
-6.827942647549183,66.16538244844692
-6.8239413137712575,64.59935103952256
-6.819939979993331,65.23569234549603
-6.815938646215405,65.79988803682257
-6.811937312437479,65.90575186236059
-6.807935978659553,65.45520413341981
-6.803934644881627,64.10854375393563
-6.799933311103701,64.10473511431958
-6.795931977325775,65.22476780619147
-6.7919306435478495,64.59010144783112
-6.787929309769924,63.95739293592782
-6.783927975991998,64.97350938089403
-6.779926642214071,63.95756333658281
-6.775925308436145,62.996026295890594
-6.771923974658219,63.759293373577215
-6.767922640880293,64.18675202981798
-6.763921307102367,64.12337148666353
-6.7599199733244415,64.52765514753816
-6.755918639546516,64.16728628506242
-6.75191730576859,64.11167631805745
-6.747915971990664,63.65029813362281
-6.743914638212738,63.29874795938679
-6.739913304434811,63.679137098847946
-6.735911970656885,63.76593245258303
-6.731910636878959,63.26958324602964
-6.7279093031010335,62.398565017506805
-6.723907969323108,62.8530763497083
-6.719906635545182,63.01364872543906
-6.715905301767256,63.10165766833304
-6.71190396798933,61.459493478285204
-6.707902634211404,62.45087002973748
-6.703901300433478,61.45438692644357
-6.699899966655551,62.75125941602525
-6.6958986328776255,62.40646379923349
-6.6918972990997,63.06781316934611
-6.687895965321774,61.949988942856216
-6.683894631543848,62.070759910105124
-6.679893297765922,62.215483569414594
-6.675891963987996,61.523460116420665
-6.67189063021007,61.41156762833094
-6.667889296432144,63.176617778868724
-6.6638879626542185,62.01278479968637
-6.659886628876292,62.00787859961944
-6.655885295098366,61.59538833696057
-6.65188396132044,61.596199278122214
-6.647882627542514,61.58676274191332
-6.643881293764588,61.562028667709505
-6.639879959986662,60.49200537479422
-6.635878626208736,60.623052309699524
-6.6318772924308105,60.98891645288618
-6.627875958652885,60.72473592681214
-6.623874624874959,60.6394795166689
-6.619873291097032,60.8779875813742
-6.615871957319106,60.963702858491104
-6.61187062354118,59.264128582154896
-6.607869289763254,60.297300352304966
-6.603867955985328,60.30203037228374
-6.5998666222074025,60.417459359330756
-6.595865288429477,60.183347672080366
-6.591863954651551,60.099215944119564
-6.587862620873625,59.8764247794513
-6.583861287095699,59.69459643794964
-6.579859953317772,60.570063676539974
-6.575858619539846,60.00321671815973
-6.57185728576192,59.751983837488304
-6.5678559519839945,58.73315939070065
